ID_taxis,yellow,payment_type,total_amount,PU_ID_borough,DO_ID_borough,pickup_year,pickup_month,pickup_day,pickup_hour
1636,1,1.0,22.56,3,3,2020,8,6,11
1637,1,1.0,11.75,3,3,2020,8,6,11
1638,1,1.0,8.16,3,3,2020,8,6,11
1639,1,2.0,9.3,3,3,2020,8,6,13
1640,1,2.0,16.3,3,3,2020,8,6,14
1641,1,2.0,17.8,3,3,2020,8,6,15
1642,1,1.0,16.3,3,3,2020,8,6,15
1643,1,1.0,15.99,3,3,2020,8,6,15
1644,1,1.0,15.36,3,3,2020,8,6,15
1645,1,2.0,10.8,3,3,2020,8,6,15
1646,1,2.0,6.8,3,3,2020,8,6,16
1647,1,2.0,10.8,3,3,2020,8,6,16
1648,1,1.0,15.36,3,3,2020,8,6,17
1649,1,1.0,13.5,3,3,2020,8,6,18
1650,1,1.0,8.75,3,3,2020,8,7,8
1651,1,1.0,15.96,3,3,2020,8,7,11
1652,1,2.0,9.3,2,2,2020,8,7,11
1653,1,2.0,8.8,3,3,2020,8,7,13
1654,1,1.0,15.96,3,3,2020,8,7,18
1655,1,1.0,12.42,3,3,2020,8,7,19
1656,1,2.0,10.3,3,3,2020,8,7,19
1657,1,2.0,8.8,3,3,2020,8,7,19
1658,1,1.0,12.96,5,3,2020,8,8,9
1659,1,2.0,9.8,3,3,2020,8,8,10
1660,1,1.0,36.3,3,2,2020,8,8,12
1661,1,1.0,11.76,3,3,2020,8,8,12
1662,1,1.0,10.3,3,3,2020,8,8,13
1663,1,2.0,13.3,1,1,2020,8,8,14
1664,1,2.0,12.8,3,2,2020,8,8,14
1665,1,2.0,10.8,3,3,2020,8,8,16
1666,1,1.0,9.36,3,3,2020,8,8,16
1667,1,1.0,21.3,3,3,2020,8,8,17
1668,1,2.0,8.3,3,2,2020,8,8,17
1669,1,1.0,25.56,3,3,2020,8,8,17
1670,1,1.0,12.74,3,3,2020,8,8,18
1671,1,1.0,13.56,3,3,2020,8,8,19
1672,1,1.0,41.0,1,3,2020,8,8,19
1673,1,1.0,9.96,3,3,2020,8,8,19
1674,1,1.0,13.39,3,3,2020,8,8,20
1675,1,1.0,12.98,3,3,2020,8,8,20
1676,1,1.0,10.55,3,3,2020,8,9,7
1677,1,2.0,5.3,3,3,2020,8,9,7
1678,1,1.0,9.55,3,3,2020,8,9,8
1679,1,1.0,14.0,3,3,2020,8,9,10
1680,1,1.0,41.76,1,5,2020,8,9,13
1681,1,1.0,14.8,3,3,2020,8,9,14
1682,1,1.0,45.3,3,5,2020,8,9,14
1683,1,1.0,11.0,3,3,2020,8,9,18
1684,1,1.0,8.8,3,3,2020,8,9,19
1685,1,1.0,9.36,1,1,2020,8,9,19
1686,1,2.0,7.8,3,3,2020,8,9,20
1687,1,1.0,14.75,3,3,2020,8,9,20
1688,1,1.0,15.96,3,3,2020,8,9,20
1689,1,2.0,9.8,3,3,2020,8,10,8
1690,1,1.0,46.12,2,5,2020,8,10,10
1691,1,1.0,11.76,3,3,2020,8,10,10
1692,1,1.0,12.8,3,3,2020,8,10,11
1693,1,1.0,10.8,3,3,2020,8,10,11
1694,1,1.0,15.96,3,3,2020,8,10,11
1695,1,2.0,14.3,3,3,2020,8,10,13
1696,1,2.0,10.3,3,3,2020,8,10,14
1697,1,1.0,9.75,3,3,2020,8,10,14
1698,1,1.0,9.95,3,3,2020,8,10,14
1699,1,2.0,9.8,3,3,2020,8,10,15
1700,1,2.0,15.3,3,3,2020,8,10,15
1701,1,1.0,12.3,3,3,2020,8,10,16
1702,1,2.0,9.3,3,3,2020,8,10,18
1703,1,1.0,11.76,3,3,2020,8,10,20
1704,1,0.0,51.16,1,5,2020,8,5,10
1705,1,0.0,26.26,3,3,2020,8,5,12
1706,1,0.0,30.1,3,3,2020,8,6,11
1707,1,0.0,19.32,3,3,2020,8,7,8
1708,1,0.0,12.43,3,3,2020,8,7,8
1709,1,0.0,25.5,2,3,2020,8,9,10
1710,1,1.0,13.56,3,3,2020,12,19,12
1711,1,2.0,23.3,3,3,2020,12,19,12
1712,1,4.0,8.8,3,3,2020,12,19,13
1713,1,1.0,20.16,3,3,2020,12,19,14
1714,1,1.0,25.55,3,5,2020,12,19,20
1715,1,2.0,8.8,3,3,2020,12,20,10
1716,1,1.0,12.8,3,3,2020,12,20,11
1717,1,1.0,11.3,3,3,2020,12,20,12
1718,1,1.0,9.12,3,3,2020,12,20,13
1719,1,2.0,10.8,3,3,2020,12,20,13
1720,1,1.0,10.55,3,3,2020,12,20,13
1721,1,1.0,20.7,3,3,2020,12,20,14
1722,1,1.0,16.0,3,3,2020,12,20,15
1723,1,1.0,13.0,3,3,2020,12,20,15
1724,1,2.0,16.3,3,3,2020,12,20,16
1725,1,1.0,10.56,3,3,2020,12,20,16
1726,1,1.0,14.3,3,3,2020,12,20,18
1727,1,2.0,23.8,1,5,2020,12,20,19
1728,1,1.0,11.16,3,3,2020,12,21,8
1729,1,1.0,13.55,3,3,2020,12,21,9
1730,1,1.0,13.39,3,3,2020,12,21,9
1731,1,1.0,12.96,3,3,2020,12,21,9
1732,1,2.0,13.3,3,3,2020,12,21,10
1733,1,2.0,16.8,3,3,2020,12,21,10
1734,1,1.0,36.36,3,5,2020,12,21,10
1735,1,1.0,8.8,3,3,2020,12,21,10
1736,1,1.0,16.8,3,3,2020,12,21,11
1737,1,2.0,10.3,3,3,2020,12,21,12
1738,1,1.0,13.56,3,3,2020,12,21,14
1739,1,2.0,15.3,3,3,2020,12,21,15
1740,1,2.0,9.3,3,3,2020,12,21,16
1741,1,1.0,10.3,3,3,2020,12,21,20
1742,1,1.0,14.3,3,3,2020,12,22,7
1743,1,2.0,7.3,3,3,2020,12,22,7
1744,1,1.0,12.3,3,3,2020,12,22,9
1745,1,1.0,8.16,3,3,2020,12,22,9
1746,1,1.0,15.96,3,3,2020,12,22,10
1747,1,1.0,15.36,3,3,2020,12,22,10
1748,1,1.0,28.55,3,3,2020,12,22,10
1749,1,2.0,12.8,3,3,2020,12,22,11
1750,1,1.0,11.62,3,3,2020,12,22,12
1751,1,1.0,21.8,5,5,2020,12,22,11
1752,1,1.0,23.75,3,3,2020,12,22,12
1753,1,1.0,11.76,3,3,2020,12,22,12
1754,1,1.0,9.36,3,3,2020,12,22,13
1755,1,2.0,18.3,3,3,2020,12,22,13
1756,1,1.0,20.3,3,3,2020,12,22,13
1757,1,1.0,17.25,3,3,2020,12,22,14
1758,1,1.0,14.65,3,3,2020,12,22,14
1759,1,2.0,14.8,3,3,2020,12,22,14
1760,1,2.0,27.8,2,3,2020,12,22,14
1761,1,1.0,23.76,3,3,2020,12,22,15
1762,1,2.0,26.3,3,3,2020,12,22,15
1763,1,1.0,13.0,3,3,2020,12,22,15
1764,1,1.0,14.3,3,3,2020,12,22,17
1765,1,1.0,15.8,3,3,2020,12,22,17
1766,1,1.0,27.96,3,3,2020,12,22,18
1767,1,1.0,20.8,3,3,2020,12,22,18
1768,1,1.0,16.55,3,3,2020,12,22,19
1769,1,2.0,11.8,3,3,2020,12,23,6
1770,1,2.0,8.8,3,3,2020,12,23,7
1771,1,2.0,3.8,3,3,2020,12,23,9
1772,1,2.0,12.3,3,3,2020,12,23,9
1773,1,1.0,11.44,3,3,2020,12,23,10
1774,1,1.0,27.88,3,3,2020,12,23,10
1775,1,1.0,25.0,3,3,2020,12,23,13
1776,1,2.0,18.3,3,3,2020,12,23,13
1777,1,1.0,22.56,3,3,2020,12,23,14
1778,1,1.0,9.96,3,3,2020,12,23,15
1779,1,1.0,9.68,3,3,2020,12,23,15
1780,1,2.0,5.3,3,3,2020,12,23,15
1781,1,1.0,11.76,3,3,2020,12,23,16
1782,1,1.0,14.8,3,3,2020,12,23,17
1783,1,1.0,12.35,3,3,2020,12,23,18
1784,1,2.0,10.3,3,3,2020,12,24,9
1785,1,2.0,13.8,3,3,2020,12,24,12
1786,1,1.0,23.79,3,3,2020,12,24,12
1787,1,1.0,18.3,3,3,2020,12,24,14
1788,1,1.0,9.36,3,3,2020,12,24,15
1789,1,2.0,29.8,1,1,2020,12,24,15
1790,1,3.0,7.8,3,3,2020,12,24,15
1791,1,1.0,12.95,3,3,2020,12,24,16
1792,1,1.0,20.38,3,3,2020,12,24,16
1793,1,2.0,16.8,3,3,2020,12,24,16
1794,1,1.0,13.8,3,3,2020,12,24,17
1795,1,1.0,12.96,3,3,2020,12,24,18
1796,1,1.0,10.55,3,3,2020,12,24,18
1797,1,1.0,13.55,3,3,2020,12,24,18
1798,1,2.0,40.8,3,2,2020,12,24,20
1799,1,2.0,9.8,3,3,2020,12,25,15
1800,1,1.0,18.59,3,3,2020,12,25,19
1801,1,2.0,17.8,5,3,2020,12,26,8
1802,1,1.0,17.3,3,3,2020,12,26,9
1803,1,1.0,14.3,3,3,2020,12,26,10
1804,1,1.0,11.8,3,3,2020,12,26,11
1805,1,2.0,9.3,3,3,2020,12,26,13
1806,1,1.0,10.56,3,3,2020,12,26,14
1807,1,1.0,11.8,3,3,2020,12,26,20
1808,1,0.0,23.85,2,2,2020,12,19,9
1809,1,0.0,22.2,5,5,2020,12,19,9
1810,1,0.0,26.88,5,5,2020,12,19,12
1811,1,0.0,34.63,5,1,2020,12,21,13
1812,1,0.0,12.98,3,3,2020,12,22,18
1813,1,0.0,27.37,2,3,2020,12,24,18
1814,1,2.0,4.3,3,3,2021,3,4,9
1815,1,1.0,11.0,3,3,2021,3,4,10
1816,1,3.0,3.3,1,1,2021,3,4,11
1817,1,1.0,11.76,3,3,2021,3,4,15
1818,1,1.0,23.3,3,3,2021,3,4,17
1819,1,1.0,25.3,3,3,2021,3,4,17
1820,1,1.0,11.76,3,3,2021,3,4,18
1821,1,1.0,12.42,3,3,2021,3,4,18
1822,1,1.0,14.12,3,3,2021,3,4,18
1823,1,1.0,14.13,3,3,2021,3,4,18
1824,1,1.0,11.16,3,3,2021,3,4,19
1825,1,1.0,62.16,1,5,2021,3,4,19
1826,1,2.0,12.8,3,3,2021,3,4,19
1827,1,1.0,12.96,3,6,2021,3,4,20
1828,1,1.0,13.5,3,3,2021,3,5,7
1829,1,1.0,8.8,3,3,2021,3,5,8
1830,1,1.0,9.75,3,3,2021,3,5,9
1831,1,1.0,11.15,3,3,2021,3,5,10
1832,1,1.0,10.3,3,3,2021,3,5,11
1833,1,1.0,7.8,3,3,2021,3,5,11
1834,1,1.0,42.1,2,2,2021,3,5,11
1835,1,2.0,37.3,3,3,2021,3,5,11
1836,1,1.0,15.38,3,3,2021,3,5,11
1837,1,1.0,14.16,3,3,2021,3,5,13
1838,1,1.0,20.15,3,3,2021,3,5,15
1839,1,1.0,14.75,3,3,2021,3,5,15
1840,1,1.0,22.77,3,3,2021,3,5,16
1841,1,1.0,13.55,3,3,2021,3,5,19
1842,1,1.0,8.8,3,3,2021,3,5,19
1843,1,1.0,11.16,3,3,2021,3,6,6
1844,1,1.0,16.62,3,3,2021,3,6,9
1845,1,1.0,12.96,3,3,2021,3,6,10
1846,1,1.0,24.95,3,3,2021,3,6,10
1847,1,1.0,23.79,3,3,2021,3,6,10
1848,1,2.0,16.8,3,3,2021,3,6,12
1849,1,1.0,12.8,3,3,2021,3,6,12
1850,1,1.0,27.3,5,5,2021,3,6,12
1851,1,2.0,10.3,3,3,2021,3,6,12
1852,1,1.0,10.79,3,3,2021,3,6,12
1853,1,1.0,20.54,3,3,2021,3,6,13
1854,1,1.0,23.5,3,3,2021,3,6,13
1855,1,1.0,73.7,1,3,2021,3,6,14
1856,1,1.0,15.8,3,3,2021,3,6,14
1857,1,1.0,12.96,3,3,2021,3,6,14
1858,1,1.0,47.76,3,5,2021,3,6,14
1859,1,2.0,6.8,3,3,2021,3,6,15
1860,1,1.0,15.96,3,3,2021,3,6,16
1861,1,2.0,17.8,3,3,2021,3,6,17
1862,1,2.0,36.92,1,3,2021,3,6,18
1863,1,1.0,21.3,3,3,2021,3,6,18
1864,1,1.0,11.75,3,3,2021,3,6,18
1865,1,1.0,14.8,3,3,2021,3,6,20
1866,1,1.0,19.56,3,3,2021,3,6,20
1867,1,2.0,17.3,3,3,2021,3,7,12
1868,1,1.0,11.75,3,3,2021,3,7,12
1869,1,2.0,10.3,3,3,2021,3,7,16
1870,1,1.0,9.3,3,3,2021,3,7,16
1871,1,1.0,9.96,3,3,2021,3,7,18
1872,1,1.0,12.96,3,3,2021,3,7,19
1873,1,1.0,17.88,3,3,2021,3,7,20
1874,1,1.0,9.13,3,3,2021,3,7,20
1875,1,1.0,13.55,3,3,2021,3,8,7
1876,1,2.0,7.8,3,3,2021,3,8,10
1877,1,1.0,15.35,3,3,2021,3,8,9
1878,1,1.0,9.35,3,3,2021,3,8,13
1879,1,1.0,11.15,3,3,2021,3,8,15
1880,1,1.0,14.16,3,3,2021,3,8,15
1881,1,1.0,9.68,3,3,2021,3,8,17
1882,1,1.0,17.25,3,3,2021,3,8,17
1883,1,1.0,21.84,3,3,2021,3,8,18
1884,1,1.0,44.1,1,3,2021,3,8,19
1885,1,1.0,9.8,3,3,2021,3,8,19
1886,1,1.0,14.3,3,3,2021,3,9,7
1887,1,2.0,6.8,3,3,2021,3,9,7
1888,1,2.0,8.3,3,3,2021,3,9,8
1889,1,1.0,21.36,3,3,2021,3,9,8
1890,1,1.0,14.15,3,3,2021,3,9,11
1891,1,2.0,9.3,3,3,2021,3,9,12
1892,1,1.0,27.36,3,3,2021,3,9,13
1893,1,1.0,17.25,3,3,2021,3,9,13
1894,1,1.0,16.64,3,3,2021,3,9,14
1895,1,1.0,22.55,3,3,2021,3,9,15
1896,1,1.0,13.56,3,3,2021,3,9,15
1897,1,1.0,17.25,3,3,2021,3,9,18
1898,1,1.0,10.3,3,3,2021,3,9,18
1899,1,1.0,12.8,3,3,2021,3,9,18
1900,1,1.0,14.65,3,3,2021,3,9,20
1901,1,1.0,17.15,3,3,2021,3,10,8
1902,1,1.0,10.56,3,3,2021,3,10,10
1903,1,1.0,14.1,3,3,2021,3,10,12
1904,1,1.0,18.36,3,3,2021,3,10,13
1905,1,2.0,9.3,3,3,2021,3,10,15
1906,1,1.0,19.8,3,3,2021,3,10,16
1907,1,1.0,24.96,3,3,2021,3,10,17
1908,1,1.0,13.3,3,3,2021,3,10,17
1909,1,1.0,14.8,3,3,2021,3,10,18
1910,1,1.0,14.76,3,3,2021,3,10,19
1911,1,0.0,30.22,3,3,2021,3,4,14
1912,1,0.0,16.63,3,3,2021,3,5,19
1913,1,0.0,29.32,5,5,2021,3,6,7
1914,1,0.0,15.87,3,3,2021,3,8,16
1915,1,0.0,68.1,2,5,2021,3,10,14
1916,1,0.0,11.76,3,3,2021,3,10,18
1917,1,1.0,16.07,1,1,2021,8,4,9
1918,1,1.0,8.8,3,3,2021,8,4,9
1919,1,2.0,9.3,3,3,2021,8,4,15
1920,1,1.0,75.72,1,3,2021,8,4,15
1921,1,1.0,14.76,3,3,2021,8,4,16
1922,1,1.0,11.75,3,3,2021,8,4,16
1923,1,1.0,11.75,3,3,2021,8,4,16
1924,1,1.0,17.75,3,3,2021,8,4,17
1925,1,1.0,12.25,3,3,2021,8,4,17
1926,1,1.0,16.0,3,3,2021,8,4,18
1927,1,1.0,13.53,3,3,2021,8,4,18
1928,1,2.0,14.8,3,3,2021,8,4,19
1929,1,1.0,9.95,3,3,2021,8,4,19
1930,1,2.0,29.05,1,5,2021,8,4,19
1931,1,1.0,12.96,3,3,2021,8,4,20
1932,1,2.0,6.8,3,3,2021,8,4,19
1933,1,1.0,14.15,3,3,2021,8,4,19
1934,1,2.0,9.3,3,3,2021,8,5,6
1935,1,2.0,41.05,1,1,2021,8,5,9
1936,1,2.0,7.3,3,3,2021,8,5,9
1937,1,1.0,15.3,3,3,2021,8,5,10
1938,1,2.0,9.3,3,3,2021,8,5,13
1939,1,1.0,150.1,1,6,2021,8,5,14
1940,1,1.0,25.8,3,3,2021,8,5,15
1941,1,1.0,13.7,3,3,2021,8,5,15
1942,1,1.0,73.26,1,3,2021,8,5,16
1943,1,1.0,16.56,3,3,2021,8,5,16
1944,1,1.0,21.36,3,3,2021,8,5,16
1945,1,1.0,10.56,3,3,2021,8,5,16
1946,1,1.0,12.7,3,3,2021,8,5,16
1947,1,1.0,14.13,3,3,2021,8,5,16
1948,1,1.0,39.8,3,5,2021,8,5,14
1949,1,1.0,10.3,3,3,2021,8,5,18
1950,1,1.0,28.3,3,3,2021,8,5,18
1951,1,1.0,12.3,3,3,2021,8,5,19
1952,1,1.0,11.76,3,3,2021,8,5,20
1953,1,1.0,9.36,3,3,2021,8,5,19
1954,1,1.0,19.55,3,3,2021,8,5,19
1955,1,2.0,40.3,3,2,2021,8,6,6
1956,1,1.0,9.3,3,3,2021,8,6,6
1957,1,1.0,14.75,3,3,2021,8,6,9
1958,1,1.0,16.3,3,3,2021,8,6,9
1959,1,1.0,12.88,3,3,2021,8,6,12
1960,1,2.0,6.8,3,3,2021,8,6,13
1961,1,2.0,8.8,3,3,2021,8,6,13
1962,1,2.0,10.8,3,3,2021,8,6,14
1963,1,1.0,10.78,3,3,2021,8,6,15
1964,1,1.0,13.39,3,3,2021,8,6,17
1965,1,1.0,17.16,3,3,2021,8,6,18
1966,1,1.0,12.36,3,3,2021,8,6,19
1967,1,2.0,9.3,3,3,2021,8,6,20
1968,1,1.0,22.56,3,3,2021,8,6,20
1969,1,2.0,5.8,3,3,2021,8,7,8
1970,1,2.0,20.8,3,3,2021,8,7,9
1971,1,1.0,16.3,3,3,2021,8,7,9
1972,1,2.0,7.8,3,3,2021,8,7,11
1973,1,1.0,14.3,3,3,2021,8,7,11
1974,1,1.0,8.4,3,3,2021,8,7,13
1975,1,2.0,10.3,3,3,2021,8,7,14
1976,1,2.0,15.8,3,3,2021,8,7,15
1977,1,1.0,15.95,3,3,2021,8,7,15
1978,1,2.0,55.3,3,1,2021,8,7,15
1979,1,2.0,12.3,3,3,2021,8,7,19
1980,1,1.0,15.8,3,3,2021,8,7,19
1981,1,2.0,8.8,3,3,2021,8,8,18
1982,1,2.0,12.3,3,3,2021,8,8,18
1983,1,2.0,6.3,3,3,2021,8,9,7
1984,1,1.0,11.44,3,3,2021,8,9,9
1985,1,1.0,9.54,3,3,2021,8,9,11
1986,1,1.0,14.76,3,3,2021,8,9,12
1987,1,2.0,8.3,3,3,2021,8,9,15
1988,1,1.0,44.8,3,1,2021,8,9,15
1989,1,1.0,22.63,3,3,2021,8,9,16
1990,1,2.0,13.8,3,3,2021,8,9,16
1991,1,1.0,9.8,3,3,2021,8,10,6
1992,1,2.0,17.8,5,3,2021,8,10,9
1993,1,1.0,16.56,3,3,2021,8,10,9
1994,1,1.0,15.38,3,3,2021,8,10,10
1995,1,1.0,21.96,3,3,2021,8,10,11
1996,1,1.0,11.15,3,3,2021,8,10,11
1997,1,1.0,19.75,3,3,2021,8,10,12
1998,1,1.0,53.35,1,3,2021,8,10,13
1999,1,1.0,9.45,3,3,2021,8,10,13
2000,1,2.0,10.3,3,3,2021,8,10,13
2001,1,1.0,16.56,3,3,2021,8,10,14
2002,1,2.0,8.8,3,3,2021,8,10,14
2003,1,1.0,30.65,1,5,2021,8,10,14
2004,1,2.0,14.3,3,3,2021,8,10,14
2005,1,1.0,14.8,3,3,2021,8,10,17
2006,1,1.0,17.76,3,3,2021,8,10,17
2007,1,2.0,8.8,3,2,2021,8,10,17
2008,1,1.0,15.96,3,3,2021,8,10,17
2009,1,1.0,12.74,3,3,2021,8,10,17
2010,1,1.0,17.25,3,3,2021,8,10,18
2011,1,1.0,10.7,3,3,2021,8,10,18
2012,1,1.0,10.56,3,3,2021,8,10,19
2013,1,1.0,15.36,3,1,2021,8,10,19
2014,1,2.0,11.8,3,3,2021,8,10,20
2015,1,1.0,23.8,3,3,2021,8,10,20
2016,1,1.0,14.16,3,3,2021,8,10,20
2017,1,3.0,57.05,1,5,2021,8,10,20
2018,1,0.0,22.24,3,3,2021,8,5,8
2019,1,0.0,21.75,3,3,2021,8,9,15
2020,1,0.0,44.63,3,6,2021,8,9,19
2021,1,0.0,19.5,3,3,2021,8,10,19
2022,1,2.0,63.1,1,3,2021,12,19,10
2023,1,2.0,8.8,3,3,2021,12,19,10
2024,1,2.0,8.3,3,3,2021,12,19,15
2025,1,1.0,15.99,3,3,2021,12,19,16
2026,1,1.0,12.35,3,3,2021,12,19,16
2027,1,1.0,14.16,3,3,2021,12,19,16
2028,1,1.0,58.05,1,5,2021,12,19,16
2029,1,1.0,47.52,1,3,2021,12,19,17
2030,1,1.0,15.96,3,3,2021,12,19,17
2031,1,1.0,22.56,3,3,2021,12,19,18
2032,1,2.0,19.3,3,3,2021,12,19,19
2033,1,1.0,24.75,3,3,2021,12,19,20
2034,1,1.0,12.25,3,3,2021,12,19,20
2035,1,1.0,18.36,3,5,2021,12,20,6
2036,1,1.0,10.14,3,3,2021,12,20,6
2037,1,1.0,34.55,3,3,2021,12,20,7
2038,1,1.0,9.3,3,3,2021,12,20,6
2039,1,2.0,18.8,3,3,2021,12,20,9
2040,1,1.0,12.36,3,3,2021,12,20,11
2041,1,3.0,3.3,6,6,2021,12,20,11
2042,1,1.0,17.3,3,3,2021,12,20,11
2043,1,1.0,63.42,1,6,2021,12,20,14
2044,1,1.0,12.8,3,3,2021,12,20,15
2045,1,1.0,18.36,3,3,2021,12,20,15
2046,1,1.0,55.6,1,3,2021,12,20,16
2047,1,2.0,15.8,3,3,2021,12,20,16
2048,1,1.0,13.56,3,3,2021,12,20,16
2049,1,2.0,15.3,3,3,2021,12,20,17
2050,1,1.0,16.56,3,3,2021,12,20,17
2051,1,1.0,21.96,3,3,2021,12,20,17
2052,1,1.0,18.59,3,3,2021,12,20,17
2053,1,1.0,55.55,1,5,2021,12,20,18
2054,1,1.0,38.1,1,3,2021,12,20,18
2055,1,2.0,13.8,3,5,2021,12,20,20
2056,1,1.0,6.35,3,3,2021,12,20,20
2057,1,1.0,17.76,3,3,2021,12,20,20
2058,1,1.0,24.96,3,3,2021,12,20,20
2059,1,2.0,20.3,3,3,2021,12,21,8
2060,1,1.0,12.36,3,3,2021,12,21,8
2061,1,1.0,14.75,3,3,2021,12,21,10
2062,1,1.0,11.76,3,3,2021,12,21,10
2063,1,1.0,16.55,3,3,2021,12,21,12
2064,1,2.0,44.8,3,5,2021,12,21,13
2065,1,1.0,17.3,3,3,2021,12,21,14
2066,1,1.0,16.56,3,3,2021,12,21,14
2067,1,1.0,11.16,3,3,2021,12,21,15
2068,1,1.0,12.95,3,3,2021,12,21,17
2069,1,1.0,17.76,3,3,2021,12,21,18
2070,1,1.0,17.16,3,3,2021,12,21,19
2071,1,1.0,18.95,3,3,2021,12,21,20
2072,1,1.0,24.96,3,5,2021,12,21,20
2073,1,4.0,54.05,1,1,2021,12,22,7
2074,1,2.0,51.05,1,3,2021,12,22,8
2075,1,1.0,8.76,3,3,2021,12,22,8
2076,1,1.0,16.56,3,3,2021,12,22,9
2077,1,1.0,13.5,3,3,2021,12,22,10
2078,1,1.0,14.15,3,3,2021,12,22,12
2079,1,1.0,20.76,3,6,2021,12,22,12
2080,1,1.0,32.88,3,5,2021,12,22,13
2081,1,2.0,10.3,3,3,2021,12,22,13
2082,1,1.0,15.3,3,3,2021,12,22,13
2083,1,1.0,9.3,3,3,2021,12,22,16
2084,1,2.0,13.8,3,3,2021,12,22,16
2085,1,2.0,7.3,3,3,2021,12,23,12
2086,1,1.0,21.19,3,3,2021,12,23,12
2087,1,1.0,11.15,3,3,2021,12,23,15
2088,1,1.0,14.76,3,3,2021,12,23,15
2089,1,1.0,22.25,1,3,2021,12,23,17
2090,1,1.0,15.96,3,3,2021,12,23,18
2091,1,4.0,6.8,3,3,2021,12,24,6
2092,1,2.0,9.8,3,3,2021,12,24,9
2093,1,2.0,11.3,3,3,2021,12,24,9
2094,1,1.0,15.3,3,3,2021,12,24,10
2095,1,1.0,10.32,3,3,2021,12,24,15
2096,1,1.0,12.3,3,3,2021,12,24,16
2097,1,1.0,12.25,3,3,2021,12,24,17
2098,1,1.0,20.38,3,3,2021,12,24,17
2099,1,1.0,22.56,3,3,2021,12,24,19
2100,1,1.0,55.0,3,5,2021,12,24,19
2101,1,1.0,16.83,3,3,2021,12,25,10
2102,1,2.0,10.3,3,3,2021,12,25,11
2103,1,2.0,11.3,3,3,2021,12,25,11
2104,1,1.0,14.76,3,3,2021,12,25,11
2105,1,2.0,7.8,3,3,2021,12,25,12
2106,1,1.0,8.31,3,3,2021,12,25,13
2107,1,1.0,18.35,3,3,2021,12,25,13
2108,1,1.0,18.36,3,3,2021,12,25,13
2109,1,1.0,10.3,3,3,2021,12,25,19
2110,1,1.0,10.38,3,3,2021,12,25,19
2111,1,1.0,16.56,3,3,2021,12,25,20
2112,1,2.0,10.3,3,3,2021,12,25,20
2113,1,1.0,10.56,3,3,2021,12,26,8
2114,1,1.0,56.94,1,5,2021,12,26,10
2115,1,2.0,8.3,3,3,2021,12,26,12
2116,1,1.0,10.3,3,3,2021,12,26,12
2117,1,1.0,20.75,3,3,2021,12,26,14
2118,1,1.0,19.3,3,3,2021,12,26,14
2119,1,1.0,14.16,3,3,2021,12,26,14
2120,1,2.0,8.8,3,3,2021,12,26,14
2121,1,2.0,24.8,3,3,2021,12,26,15
2122,1,1.0,14.75,3,3,2021,12,26,16
2123,1,1.0,11.75,3,3,2021,12,26,19
2124,1,1.0,8.8,3,3,2021,12,26,20
2125,1,0.0,22.46,5,5,2021,12,19,10
2126,1,0.0,19.13,3,3,2021,12,21,18
2127,1,0.0,29.04,3,3,2021,12,22,12
2128,1,0.0,15.87,3,3,2021,12,24,17
2129,1,0.0,49.2,1,1,2021,12,25,11
2130,1,0.0,48.41,5,1,2021,12,26,9
2131,1,1.0,25.8,3,3,2022,3,4,8
2132,1,1.0,15.3,3,3,2022,3,4,9
2133,1,1.0,54.4,3,5,2022,3,4,14
2134,1,1.0,12.36,3,3,2022,3,4,14
2135,1,1.0,17.29,3,3,2022,3,4,14
2136,1,2.0,11.8,3,3,2022,3,4,14
2137,1,1.0,17.15,3,3,2022,3,4,15
2138,1,1.0,20.38,3,3,2022,3,4,15
2139,1,1.0,10.3,3,3,2022,3,4,15
2140,1,1.0,17.8,3,3,2022,3,4,16
2141,1,1.0,14.16,3,3,2022,3,4,16
2142,1,1.0,16.56,3,3,2022,3,4,17
2143,1,2.0,39.8,3,1,2022,3,4,18
2144,1,2.0,24.8,3,1,2022,3,4,18
2145,1,2.0,10.8,3,3,2022,3,4,18
2146,1,1.0,21.8,3,3,2022,3,4,19
2147,1,1.0,22.25,3,3,2022,3,4,20
2148,1,1.0,10.7,3,3,2022,3,5,10
2149,1,1.0,10.38,3,3,2022,3,5,12
2150,1,2.0,10.3,3,3,2022,3,5,12
2151,1,2.0,7.8,3,3,2022,3,5,13
2152,1,1.0,17.16,3,3,2022,3,5,13
2153,1,2.0,8.8,3,3,2022,3,5,13
2154,1,1.0,17.76,3,3,2022,3,5,14
2155,1,1.0,15.3,3,3,2022,3,5,15
2156,1,1.0,15.35,3,3,2022,3,5,15
2157,1,1.0,21.59,3,3,2022,3,5,16
2158,1,1.0,19.56,3,3,2022,3,5,16
2159,1,1.0,21.95,3,3,2022,3,5,16
2160,1,1.0,10.97,3,3,2022,3,5,17
2161,1,1.0,29.16,3,3,2022,3,5,17
2162,1,1.0,13.56,3,3,2022,3,5,18
2163,1,1.0,20.76,3,3,2022,3,5,19
2164,1,1.0,12.36,3,3,2022,3,5,20
2165,1,2.0,23.8,3,5,2022,3,6,8
2166,1,1.0,12.25,3,3,2022,3,6,9
2167,1,2.0,6.8,3,3,2022,3,6,10
2168,1,1.0,12.74,3,3,2022,3,6,11
2169,1,2.0,9.3,3,3,2022,3,6,14
2170,1,1.0,9.96,3,3,2022,3,6,15
2171,1,1.0,15.35,3,3,2022,3,6,17
